2010.06.23,09:25,1.22935,1.22935,1.22797,1.22827,257
2010.06.23,09:30,1.22830,1.22934,1.22787,1.22932,203
2010.06.23,09:35,1.22934,1.22934,1.22839,1.22857,230
2010.06.23,09:40,1.22856,1.22856,1.22748,1.22787,211
2010.06.23,09:45,1.22786,1.22835,1.22781,1.22830,144
